"env","plant","harv","lat","lon","block","row","col","gen","yield"
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,28,2,"G021",5247.38
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,28,3,"G021",5322.28
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,20,1,"G022",4640.8
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,27,2,"G022",5131.56
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,27,3,"G022",5105.8
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,2,1,"G023",4424.46
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,9,2,"G023",4167.82
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,9,3,"G023",4536.32
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,28,1,"G024",3971.45
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,35,2,"G024",3566.45
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,35,3,"G024",3174.97
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,9,1,"G025",5646.32
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,16,2,"G025",4849.2
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,16,3,"G025",5748.2
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,33,1,"G026",3672.59
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,3,2,"G026",4515.09
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,3,3,"G026",4281.61
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,13,1,"G027",4114.94
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,20,2,"G027",4665.52
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,20,3,"G027",4172.41
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,3,1,"G028",5126.45
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,10,2,"G028",4307.85
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,10,3,"G028",4790.34
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,12,1,"G029",4860.56
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,19,2,"G029",5112.21
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,19,3,"G029",5153.35
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,11,1,"G030",5052.39
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,18,2,"G030",4940.79
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,18,3,"G030",5189.24
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,17,1,"G033",5126.23
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,24,2,"G033",4622.57
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,24,3,"G033",5561.97
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,31,1,"G034",4563.96
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,1,2,"G034",5393.92
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,1,3,"G034",4829.66
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,16,1,"G035",5096.77
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,23,2,"G035",5615.98
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,23,3,"G035",5749.66
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,18,1,"G036",5008.96
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,25,2,"G036",5273.47
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,25,3,"G036",4433.14
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,19,1,"G037",5372.29
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,26,2,"G037",5367.59
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,26,3,"G037",5354.58
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,8,1,"G038",4719.83
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,15,2,"G038",4689.76
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,15,3,"G038",5195.4
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,24,1,"G039",4219.65
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,31,2,"G039",4421.46
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,31,3,"G039",4446.9
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,23,1,"G040",4771.6
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,30,2,"G040",NA
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,30,3,"G040",4715.52
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,36,1,"G041",4285.73
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,6,2,"G041",5038.77
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,6,3,"G041",4411.79
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,37,1,"G042",5765.15
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,7,2,"G042",5827.25
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,7,3,"G042",5766.95
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,26,1,"G043",4639.31
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,33,2,"G043",4538.38
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,33,3,"G043",4801.51
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,34,1,"G044",3964.51
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,4,2,"G044",4577.33
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,4,3,"G044",4731.32
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,7,1,"G045",4135.83
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,14,2,"G045",4122.68
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,14,3,"G045",4827.36
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,10,1,"G046",3350.03
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,17,2,"G046",2371.11
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,17,3,"G046",4064.81
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,14,1,"G008",4577.59
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,21,2,"G008",4478.91
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,21,3,"G008",4768.02
"E18","2019-10-16","2020-02-13",-19.403,-54.6,1,32,1,"G009",5094.63
"E18","2019-10-16","2020-02-13",-19.403,-54.6,2,2,2,"G009",5544.82
"E18","2019-10-16","2020-02-13",-19.403,-54.6,3,2,3,"G009",5553.87
"E19","2019-11-16","2020-03-15",-20.919,-54.978,1,20,1,"G002",3611.46
"E19","2019-11-16","2020-03-15",-20.919,-54.978,2,51,2,"G002",6740
"E19","2019-11-16","2020-03-15",-20.919,-54.978,3,51,3,"G002",6360
"E19","2019-11-16","2020-03-15",-20.919,-54.978,1,53,1,"G003",3207.44
"E19","2019-11-16","2020-03-15",-20.919,-54.978,2,32,2,"G003",6030
"E19","2019-11-16","2020-03-15",-20.919,-54.978,3,32,3,"G003",6925
"E19","2019-11-16","2020-03-15",-20.919,-54.978,1,19,1,"G010",4084.54
"E19","2019-11-16","2020-03-15",-20.919,-54.978,2,50,2,"G010",7265
"E19","2019-11-16","2020-03-15",-20.919,-54.978,3,50,3,"G010",6720
"E19","2019-11-16","2020-03-15",-20.919,-54.978,1,17,1,"G100",4346.78
"E19","2019-11-16","2020-03-15",-20.919,-54.978,2,48,2,"G100",7535
"E19","2019-11-16","2020-03-15",-20.919,-54.978,3,48,3,"G100",7275
"E19","2019-11-16","2020-03-15",-20.919,-54.978,1,1,1,"G011",5390
"E19","2019-11-16","2020-03-15",-20.919,-54.978,2,6,2,"G011",5460
"E19","2019-11-16","2020-03-15",-20.919,-54.978,3,6,3,"G011",6190
"E19","2019-11-16","2020-03-15",-20.919,-54.978,1,6,1,"G012",6010
"E19","2019-11-16","2020-03-15",-20.919,-54.978,2,1,2,"G012",5295
"E19","2019-11-16","2020-03-15",-20.919,-54.978,3,1,3,"G012",5910
"E19","2019-11-16","2020-03-15",-20.919,-54.978,1,2,1,"G013",5285
"E19","2019-11-16","2020-03-15",-20.919,-54.978,2,5,2,"G013",5345
"E19","2019-11-16","2020-03-15",-20.919,-54.978,3,5,3,"G013",5525
"E19","2019-11-16","2020-03-15",-20.919,-54.978,1,14,1,"G015",3668.53
